('martes', 0.3443462932605842)
('asociaciones', 0.34431967705935573)
('destinados', 0.34426729886821655)
('respuestas', 0.34426729886821655)
('revela', 0.34426729886821655)
('treinta', 0.34424828555349846)
('peniche', 0.34423217492802743)
('hacerlo', 0.34390767877737577)
('blanco', 0.34374980383165993)
('números', 0.34367711059231415)
('actitud', 0.3436023900542874)
('busca', 0.3436023900542874)
('m', 0.3436023900542874)
('tomadas', 0.3432769624600077)
('campesinas', 0.34325278603967607)
('galván', 0.34265314576817835)
('estarán', 0.3425577233011691)
('impulso', 0.3425577233011691)
('antelmo', 0.34167451203206817)
('arroyos', 0.34167451203206817)
('avalúos', 0.34167451203206817)
('baile', 0.34167451203206817)
('bandidos', 0.34167451203206817)
('cabrera', 0.34167451203206817)
('canto', 0.34167451203206817)
('comercialización', 0.34167451203206817)
('condicionamiento', 0.34167451203206817)
('consideran', 0.34167451203206817)
('controlador', 0.34167451203206817)
('cubículos', 0.34167451203206817)
('desplome', 0.34167451203206817)
('ge', 0.34167451203206817)
('gobernantes', 0.34167451203206817)
('lopez', 0.34167451203206817)
('límites', 0.34167451203206817)
('malentendido', 0.34167451203206817)
('manipulando', 0.34167451203206817)
('mencionó', 0.34167451203206817)
('monstruosa', 0.34167451203206817)
('muertas', 0.34167451203206817)
('médicos', 0.34167451203206817)
('ofertador', 0.34167451203206817)
('oxigenación', 0.34167451203206817)
('plagado', 0.34167451203206817)
('premio', 0.34167451203206817)
('presionadas', 0.34167451203206817)
('prioritaria', 0.34167451203206817)
('recibí', 0.34167451203206817)
('resultó', 0.34167451203206817)
('saturen', 0.34167451203206817)
('secos', 0.34167451203206817)
('semen', 0.34167451203206817)
('sendas', 0.34167451203206817)
('sofisticados', 0.34167451203206817)
('subraya', 0.34167451203206817)
('tendríafrue', 0.34167451203206817)
('vendedoras', 0.34167451203206817)
('deteriorado', 0.3410828674115012)
('insuficientes', 0.3410828674115012)
('poseen', 0.3410828674115012)
('cobertura', 0.34080723819868847)
('permanente', 0.34080723819868847)
('rodolfo', 0.34080723819868847)
('angeles', 0.34069800079364515)
('antorcha', 0.34069800079364515)
('drástico', 0.3403803272888524)
('razonable', 0.34031595988424695)
('señales', 0.340240339486391)
('apoyado', 0.33955886003678853)
('común', 0.33955886003678853)
('controlar', 0.33955886003678853)
('pagados', 0.33955886003678853)
('presta', 0.33955886003678853)
('sindicalizados', 0.33955886003678853)
('verse', 0.33955886003678853)
('menor', 0.3392917221935047)
('atención', 0.3389708788856286)
('aumenta', 0.3389708788856286)
('continuación', 0.3389708788856286)
('mucha', 0.3389708788856286)
('cien', 0.33876016032237605)
('cce', 0.3381075716253587)
('esperaba', 0.337898214400376)
('verá', 0.337898214400376)
('enrique', 0.33735507387148217)
('coordinador', 0.33731168694134694)
('mario', 0.33731168694134694)
('máquinas', 0.3373116869413469)
('artimañas', 0.3370621037129886)
('automóviles', 0.3370621037129886)
('beneficiarios', 0.3370621037129886)
('burlan', 0.3370621037129886)
('cerrará', 0.3370621037129886)
('charter', 0.3370621037129886)
('ciberlectores', 0.3370621037129886)
('cita', 0.3370621037129886)
('comenzará', 0.3370621037129886)
('comparado', 0.3370621037129886)
('comprobados', 0.3370621037129886)
('conclusiones', 0.3370621037129886)
('consagrada', 0.3370621037129886)
('coreana', 0.3370621037129886)
('daban', 0.3370621037129886)
('detectado', 0.3370621037129886)
('dispersas', 0.3370621037129886)
('echar', 0.3370621037129886)
('enfatizó', 0.3370621037129886)
('entredicho', 0.3370621037129886)
('evitara', 0.3370621037129886)
('filmó', 0.3370621037129886)
('fraterno', 0.3370621037129886)
('homólogas', 0.3370621037129886)
('ilustrando', 0.3370621037129886)
('impulsa', 0.3370621037129886)
('inhumana', 0.3370621037129886)
('intuición', 0.3370621037129886)
('lastimoso', 0.3370621037129886)
('llorona', 0.3370621037129886)
('malpica', 0.3370621037129886)
('negrete', 0.3370621037129886)
('norteamericanos', 0.3370621037129886)
('panga', 0.3370621037129886)
('partisanos', 0.3370621037129886)
('pasteurizan', 0.3370621037129886)
('perezca', 0.3370621037129886)
('personajes', 0.3370621037129886)
('previstos', 0.3370621037129886)
('pronosticó', 0.3370621037129886)
('pugnó', 0.3370621037129886)
('refiero', 0.3370621037129886)
('replantear', 0.3370621037129886)
('selecto', 0.3370621037129886)
('sistemaenancario', 0.3370621037129886)
('solucionamos', 0.3370621037129886)
('sorprender', 0.3370621037129886)
('subir', 0.3370621037129886)
('surgido', 0.3370621037129886)
('símbolo', 0.3370621037129886)
('tomado', 0.3370621037129886)
('vicio', 0.3370621037129886)
('óptima', 0.3370621037129886)
('padres', 0.3368956121722242)
('físico', 0.33659974318283936)
('internado', 0.33654314712543)
('sintonizadores', 0.33654314712543)
('prevalece', 0.3365123690242064)
('prevención', 0.3365123690242064)
('pocas', 0.3363678452957311)
('reintegrada', 0.3363678452957311)
('lomas', 0.33634560536411917)
('nodos', 0.33634560536411917)
('palacio', 0.33634560536411917)
('secretarías', 0.33634560536411917)
('sencillamente', 0.33634560536411917)
('favorables', 0.3363122427091382)
('solberg', 0.33556404991870864)
('adquirieron', 0.33497501179614525)
('ceremonias', 0.33497501179614525)
('complementará', 0.33497501179614525)
('contrarrevolucionaria', 0.33497501179614525)
('corteza', 0.33497501179614525)
('dispositivo', 0.33497501179614525)
('excelencia', 0.33497501179614525)
('extranjero', 0.33497501179614525)
('joe', 0.33497501179614525)
('perpetradores', 0.33497501179614525)
('redondo', 0.33497501179614525)
('reinicie', 0.33497501179614525)
('salvaguarda', 0.33497501179614525)
('sueldo', 0.33497501179614525)
('suman', 0.33497501179614525)
('uanl', 0.33497501179614525)
('innecesarios', 0.3349234732141345)
('afán', 0.3345653473891887)
('alvarado', 0.3345653473891887)
('dividir', 0.3345653473891887)
('entregar', 0.3345653473891887)
('estableció', 0.3345653473891887)
('extranjeras', 0.3345653473891887)
('ojos', 0.3345653473891887)
('poderoso', 0.3345653473891887)
('américa', 0.33445926859296643)
('consumidores', 0.3339883380422918)
('guillermo', 0.3339883380422918)
('enlaza', 0.33367445890304065)
('ilusión', 0.33367445890304065)
('reiteró', 0.33367445890304065)
('preferible', 0.33331696922728876)
('bordo', 0.33298717813440665)
('diconsa', 0.33298717813440665)
('finqueros', 0.33298717813440665)
('opción', 0.33298717813440665)
('plazos', 0.3326444107595603)
('prado', 0.3326444107595603)
('invertir', 0.33256794233014875)
('fuerte', 0.33238829345721477)
('probablemente', 0.33238829345721477)
('verdes', 0.33238829345721477)
('nacionales', 0.33205546566489874)
('moreno', 0.3319849571159285)
('terrorismo', 0.33190898557551135)
('obreros', 0.3316252616781838)
('manda', 0.3316083433167372)
('pienso', 0.3316083433167372)
('nuevamente', 0.331419196980428)
('mussolini', 0.3311876701148168)
('realizará', 0.3302520662903542)
('consulta', 0.32972655604711265)
('alerta', 0.3295718347415889)
('altos', 0.3295718347415889)
('convenios', 0.3295718347415889)
('debieron', 0.3295718347415889)
('imposible', 0.3295718347415889)
('radica', 0.3295718347415889)
('wb', 0.3295718347415889)
('abuelos', 0.32957183474158885)
('ahogada', 0.32957183474158885)
('ambicioso', 0.32957183474158885)
('aportados', 0.32957183474158885)
('atraso', 0.32957183474158885)
('coexisten', 0.32957183474158885)
('coicidieron', 0.32957183474158885)
('comunicado', 0.32957183474158885)
('consistía', 0.32957183474158885)
('corporativo', 0.32957183474158885)
('cumplimiento', 0.32957183474158885)
('dejen', 0.32957183474158885)
('democráticos', 0.32957183474158885)
('detenernos', 0.32957183474158885)
('dietoterapeuta', 0.32957183474158885)
('discursos', 0.32957183474158885)
('dividirlos', 0.32957183474158885)
('dorada', 0.32957183474158885)
('estacionamientos', 0.32957183474158885)
('fastuosa', 0.32957183474158885)
('fideicomisos', 0.32957183474158885)
('formar', 0.32957183474158885)
('inocencia', 0.32957183474158885)
('inyectar', 0.32957183474158885)
('justo', 0.32957183474158885)
('lágrimas', 0.32957183474158885)
('morbo', 0.32957183474158885)
('ofrecimiento', 0.32957183474158885)
('originando', 0.32957183474158885)
('pasear', 0.32957183474158885)
('presentadas', 0.32957183474158885)
('puntualizó', 0.32957183474158885)
('regla', 0.32957183474158885)
('seguimos', 0.32957183474158885)
('sospechas', 0.32957183474158885)
('sumen', 0.32957183474158885)
('urgentemente', 0.32957183474158885)
('velocidades', 0.32957183474158885)
('módulos', 0.32896772634211724)
('latina', 0.3289046117172431)
('tlc', 0.32863640607889305)
('gracias', 0.32857989318477887)
('utilizan', 0.32857989318477887)
('eliminar', 0.32837803892045275)
('órdenes', 0.3283780389204527)
('ane', 0.32827551156022233)
('búfalos', 0.32827551156022233)
('contribuyentes', 0.32827551156022233)
('cotizaciones', 0.32827551156022233)
('cuadro', 0.32827551156022233)
('discute', 0.32827551156022233)
('educarlos', 0.32827551156022233)
('elevar', 0.32827551156022233)
('encanto', 0.32827551156022233)
('grandi', 0.32827551156022233)
('iniciado', 0.32827551156022233)
('intersindical', 0.32827551156022233)
('lesionados', 0.32827551156022233)
('llamadas', 0.32827551156022233)
('pasaje', 0.32827551156022233)
('plazuela', 0.32827551156022233)
('pragmático', 0.32827551156022233)
('raíces', 0.32827551156022233)
('significativo', 0.32827551156022233)
('videoconferencias', 0.32827551156022233)
('voceros', 0.32827551156022233)
('sa', 0.32825125309228786)
('generalmente', 0.32699827200036385)
('vuelto', 0.32699827200036385)
('amigo', 0.32690213844779387)
('beneficio', 0.32687108126935527)
('podrían', 0.3265757271530289)
('moda', 0.32649325506269844)
('oficiales', 0.3263029497713662)
('llevaron', 0.325826700255889)
('ricardo', 0.32572982892915875)
('díaz', 0.3254724789453901)
('vecino', 0.3254724789453901)
('garcía', 0.3252160271852777)
('rusos', 0.325209753909481)
('indígenas', 0.325142708404585)
('corzo', 0.3249257614422609)
('tengamos', 0.32490849423026824)
('sagrado', 0.32486044150587173)
('alza', 0.3248470922653941)
('ceoic', 0.3248470922653941)
('costillas', 0.32457832209398907)
('sencilla', 0.32457832209398907)
('cajero', 0.32433816052052594)
('barco', 0.32411815374026165)
('cinturón', 0.32407858612078444)
('expresa', 0.32407858612078444)
('exige', 0.3233649578670265)
('sumamente', 0.3233649578670265)
('ceesp', 0.3231717723996035)
('vendió', 0.3231717723996035)
('alejandro', 0.3230816189378648)
('cubren', 0.3230816189378648)
('mí', 0.3230816189378648)
('disponible', 0.3230564839567753)
('enfermo', 0.3221338192219733)
('francia', 0.3221338192219733)
('manifestarse', 0.3221338192219733)
('pies', 0.3221338192219733)
('ponderar', 0.3221338192219733)
('tarjetas', 0.3221338192219733)
('volvió', 0.3221338192219733)
('madero', 0.32211599729172685)
('abundó', 0.3220815657701891)
('afectando', 0.3220815657701891)
('agrupa', 0.3220815657701891)
('alimenticios', 0.3220815657701891)
('capitalismo', 0.3220815657701891)
('celebración', 0.3220815657701891)
('conflictiva', 0.3220815657701891)
('denunciar', 0.3220815657701891)
('depositadas', 0.3220815657701891)
('desembarcado', 0.3220815657701891)
('diera', 0.3220815657701891)
('diplomado', 0.3220815657701891)
('discutido', 0.3220815657701891)
('dispuesta', 0.3220815657701891)
('diversidad', 0.3220815657701891)
('efectuada', 0.3220815657701891)
('emisora', 0.3220815657701891)
('endeble', 0.3220815657701891)
('entorno', 0.3220815657701891)
('escolarización', 0.3220815657701891)
('existentes', 0.3220815657701891)
('guardó', 0.3220815657701891)
('habituales', 0.3220815657701891)
('herramientas', 0.3220815657701891)
('ica', 0.3220815657701891)
('imposibilidad', 0.3220815657701891)
('influido', 0.3220815657701891)
('instinto', 0.3220815657701891)
('investigados', 0.3220815657701891)
('libradas', 0.3220815657701891)
('monetarismo', 0.3220815657701891)
('narcotraficante', 0.3220815657701891)
('ojo', 0.3220815657701891)
('oscila', 0.3220815657701891)
('percusiones', 0.3220815657701891)
('pertenecer', 0.3220815657701891)
('positivos', 0.3220815657701891)
('posteriormente', 0.3220815657701891)
('privilegios', 0.3220815657701891)
('retablos', 0.3220815657701891)
('santillán', 0.3220815657701891)
('segmento', 0.3220815657701891)
('sicilia', 0.3220815657701891)
('spf', 0.3220815657701891)
('udla', 0.3220815657701891)
('valiosa', 0.3220815657701891)
('veamos', 0.3220815657701891)
('vidas', 0.3220815657701891)
('vital', 0.3220815657701891)
('belén', 0.3215760113242994)
('companías', 0.3215760113242994)
('cuerdo', 0.3215760113242994)
('desfase', 0.3215760113242994)
('diposición', 0.3215760113242994)
('discos', 0.3215760113242994)
('entregarlas', 0.3215760113242994)
('ficción', 0.3215760113242994)
('ilegalmente', 0.3215760113242994)
('lectoras', 0.3215760113242994)
('piden', 0.3215760113242994)
('prestos', 0.3215760113242994)
('reanudarán', 0.3215760113242994)
('reconoció', 0.3215760113242994)
('reynoso', 0.3215760113242994)
('s', 0.3215760113242994)
('time', 0.3215760113242994)
('tomen', 0.3215760113242994)
('asegura', 0.32131614561033545)
('posiblemente', 0.32104053596562215)
('gira', 0.3206929517718493)
('gutiérrez', 0.3206929517718493)
('patricio', 0.3206929517718493)
('racha', 0.3206929517718493)
('valle', 0.3206929517718493)
('consideró', 0.320297374008703)
('desabasto', 0.320297374008703)
('reclusorio', 0.3201620847211432)
('alvaro', 0.32001365171358553)
('colosismo', 0.3198314866726366)
('ambas', 0.31961971285085217)
('arnault', 0.31958480944638923)
('cajeros', 0.31958480944638923)
('etapas', 0.31958480944638923)
('proporcionados', 0.31958480944638923)
('reglas', 0.31958480944638923)
('rescatar', 0.31958480944638923)
('disponibles', 0.31833643128448924)
('instante', 0.31822626120633796)
('difusión', 0.3180205082796003)
('dispondrán', 0.3180205082796003)
('preveía', 0.3180205082796003)
('dedicó', 0.31778519895527685)
('mejoría', 0.31778519895527685)
('terreno', 0.31778519895527685)
('editorial', 0.317649303494851)
('contienen', 0.31739655717459136)
('mercadeo', 0.31739655717459136)
('negativa', 0.31739655717459136)
('teniente', 0.31739655717459136)
('aprovechar', 0.3171725777009761)
('realizado', 0.3171725777009761)
('viejos', 0.3171725777009761)
('provocado', 0.3171270307673032)
('considera', 0.3167313736477607)
('cumplir', 0.31619228065892824)
('mendoza', 0.316182941744929)
('necesariamente', 0.31617614963421764)
('conforme', 0.31576887878435406)
('fervor', 0.31576887878435406)
('suerte', 0.31576887878435406)
('adultos', 0.3148765110883765)
('aprovechó', 0.3148765110883765)
('asfixian', 0.3148765110883765)
('avanzan', 0.3148765110883765)
('decidiera', 0.3148765110883765)
('desnutridos', 0.3148765110883765)
('destinaron', 0.3148765110883765)
('dispuestos', 0.3148765110883765)
('extraditó', 0.3148765110883765)
('giraron', 0.3148765110883765)
('larry', 0.3148765110883765)
('luchar', 0.3148765110883765)
('mejore', 0.3148765110883765)
('microfilms', 0.3148765110883765)
('relevante', 0.3148765110883765)
('reseñadas', 0.3148765110883765)
('retroactivo', 0.3148765110883765)
('reunieron', 0.3148765110883765)
('rompen', 0.3148765110883765)
('tropel', 0.3148765110883765)
('universales', 0.3148765110883765)
('vigoroso', 0.3148765110883765)
('ése', 0.3148765110883765)
('alcanzada', 0.3145912967987894)
('alfaro', 0.3145912967987894)
('amarras', 0.3145912967987894)
('aprobará', 0.3145912967987894)
('atracarlos', 0.3145912967987894)
('concertaron', 0.3145912967987894)
('coreano', 0.3145912967987894)
('cortinas', 0.3145912967987894)
('crecen', 0.3145912967987894)
('delincuentes', 0.3145912967987894)
('depositen', 0.3145912967987894)
('desbordarse', 0.3145912967987894)
('descubrió', 0.3145912967987894)
('desregulación', 0.3145912967987894)
('dictadura', 0.3145912967987894)
('dosis', 0.3145912967987894)
('echa', 0.3145912967987894)
('eje', 0.3145912967987894)
('enterado', 0.3145912967987894)
('entregando', 0.3145912967987894)
('envenenado', 0.3145912967987894)
('escritor', 0.3145912967987894)
('excelsiorcommx', 0.3145912967987894)
('exceso', 0.3145912967987894)
('facultados', 0.3145912967987894)
('ferro', 0.3145912967987894)
('florentino', 0.3145912967987894)
('fundado', 0.3145912967987894)
('fábricas', 0.3145912967987894)
('gerencia', 0.3145912967987894)
('gradualmente', 0.3145912967987894)
('importe', 0.3145912967987894)
('incertidumbre', 0.3145912967987894)
('incrementado', 0.3145912967987894)
('incrementos', 0.3145912967987894)
('inexistentes', 0.3145912967987894)
('inferior', 0.3145912967987894)
('instantánea', 0.3145912967987894)
('institutos', 0.3145912967987894)
('intensas', 0.3145912967987894)
('lavamanos', 0.3145912967987894)
('ligera', 0.3145912967987894)
('mary', 0.3145912967987894)
('medina', 0.3145912967987894)
('medirse', 0.3145912967987894)
('modificaré', 0.3145912967987894)
('méxicocuernavaca', 0.3145912967987894)
('mítico', 0.3145912967987894)
('nacozari', 0.3145912967987894)
('organizativa', 0.3145912967987894)
('originarse', 0.3145912967987894)
('pared', 0.3145912967987894)
('pc', 0.3145912967987894)
('personalizadas', 0.3145912967987894)
('pesquero', 0.3145912967987894)
('picturetel', 0.3145912967987894)
('porfirista', 0.3145912967987894)
('premisa', 0.3145912967987894)
('presentan', 0.3145912967987894)
('propició', 0.3145912967987894)
('pudrirnos', 0.3145912967987894)
('pundonor', 0.3145912967987894)
('ranchos', 0.3145912967987894)
('rasgo', 0.3145912967987894)
('recogido', 0.3145912967987894)
('recuperada', 0.3145912967987894)
('reflejó', 0.3145912967987894)
('resolver', 0.3145912967987894)
('rigor', 0.3145912967987894)
('rubros', 0.3145912967987894)
('sabanilla', 0.3145912967987894)
('salvaron', 0.3145912967987894)
('seguros', 0.3145912967987894)
('terminemos', 0.3145912967987894)
('territorio', 0.3145912967987894)
('tormento', 0.3145912967987894)
('totales', 0.3145912967987894)
('transforma', 0.3145912967987894)
('tras', 0.3145912967987894)
('ubicados', 0.3145912967987894)
('vestidos', 0.3145912967987894)
('visitaron', 0.3145912967987894)
('visitas', 0.3145912967987894)
('vituperios', 0.3145912967987894)
('vínculos', 0.3145912967987894)
('zacatecas', 0.3145912967987894)
('zepeda', 0.3145912967987894)
('máquina', 0.3142542523002182)
('atentamente', 0.31398946143587847)
('parm', 0.31398946143587847)
('espacios', 0.3134911759155674)
('enorme', 0.3133046194363301)
('quedando', 0.3133046194363301)
('abierta', 0.3127461706390059)
('nominal', 0.3126592951272094)
('workshop', 0.3126592951272094)
('agregado', 0.3124887789726889)
('barato', 0.3124887789726889)
('ciertamente', 0.3124887789726889)
('compuserve', 0.3124887789726889)
('enviado', 0.3124887789726889)
('intercambiar', 0.31228993965848545)
('aburto', 0.3119047292742234)
('desacuerdo', 0.3119047292742234)
('fallecieron', 0.3119047292742234)
('oriente', 0.3119047292742234)
('samuel', 0.3119047292742234)
('torax', 0.3119047292742234)
('celebrarse', 0.3116593474965859)
('columna', 0.3116593474965859)
('ingeniería', 0.3116593474965859)
('inmerso', 0.3116593474965859)
('abrir', 0.31161402511613884)
('tienes', 0.31161402511613884)
('financieras', 0.31142007158507246)
('brasil', 0.31141611209197195)
('circulación', 0.3108461623130895)
('armado', 0.31072330564515954)
('terminaron', 0.31072330564515954)
('reestructurar', 0.3105570315254042)
('dieron', 0.30980455781733374)
('cansancio', 0.30959778415118955)
('copia', 0.30959778415118955)
('tránsito', 0.30959778415118955)
('plana', 0.3091566164170519)
('interactivo', 0.308831701333677)
('preguntarnos', 0.308831701333677)
('requisitos', 0.3087815825892163)
('espacio', 0.3084821463814397)
('motopatrullas', 0.30828622248337667)
('catálogo', 0.30817701085245364)
('consignados', 0.30817701085245364)
('dios', 0.30817701085245364)
('dividirlas', 0.30817701085245364)
('enfermos', 0.30817701085245364)
('evaluarán', 0.30817701085245364)
('fresca', 0.30817701085245364)
('holganza', 0.30817701085245364)
('inyectado', 0.30817701085245364)
('irritación', 0.30817701085245364)
('movería', 0.30817701085245364)
('prestigiadas', 0.30817701085245364)
('solstlce', 0.30817701085245364)
('sustituida', 0.30817701085245364)
('vea', 0.30817701085245364)
('visto', 0.30817701085245364)
('fui', 0.30792203307982746)
('liévano', 0.30792203307982746)
('redocumentado', 0.30792203307982746)
('sede', 0.30792203307982746)
('tu', 0.30728801014092627)
('corresponsal', 0.30719235899010094)
('instrumentos', 0.30719235899010094)
('intensa', 0.30719235899010094)
('logrando', 0.30719235899010094)
('límite', 0.30719235899010094)
('poniente', 0.30719235899010094)
('trampa', 0.30719235899010094)
('aborigen', 0.3071010278273896)
('absurdo', 0.3071010278273896)
('admirarla', 0.3071010278273896)
('afectado', 0.3071010278273896)
('agobiados', 0.3071010278273896)
('ajustarse', 0.3071010278273896)
('apresurarse', 0.3071010278273896)
('asimila', 0.3071010278273896)
('bianual', 0.3071010278273896)
('bodrios', 0.3071010278273896)
('calificó', 0.3071010278273896)
('canaco', 0.3071010278273896)
('cesarman', 0.3071010278273896)
('comando', 0.3071010278273896)
('conductas', 0.3071010278273896)
('consideraba', 0.3071010278273896)
('considerable', 0.3071010278273896)
('deje', 0.3071010278273896)
('deprimidos', 0.3071010278273896)
('deseen', 0.3071010278273896)
('diabetes', 0.3071010278273896)
('difpreman', 0.3071010278273896)
('disimulada', 0.3071010278273896)
('entregaron', 0.3071010278273896)
('envío', 0.3071010278273896)
('especialización', 0.3071010278273896)
('estupendo', 0.3071010278273896)
('exigiendo', 0.3071010278273896)
('generalista', 0.3071010278273896)
('hermanita', 0.3071010278273896)
('huelguista', 0.3071010278273896)
('lambiscón', 0.3071010278273896)
('legítima', 0.3071010278273896)
('llaman', 0.3071010278273896)
('neta', 0.3071010278273896)
('nombrados', 0.3071010278273896)
('normas', 0.3071010278273896)
('obtenido', 0.3071010278273896)
('padecemos', 0.3071010278273896)
('pagadas', 0.3071010278273896)
('perdure', 0.3071010278273896)
('pluriétnicas', 0.3071010278273896)
('prestigio', 0.3071010278273896)
('propicio', 0.3071010278273896)
('realice', 0.3071010278273896)
('refundar', 0.3071010278273896)
('secciones', 0.3071010278273896)
('sectur', 0.3071010278273896)
('sugieren', 0.3071010278273896)
('superaron', 0.3071010278273896)
('teórico', 0.3071010278273896)
('ugocp', 0.3071010278273896)
('verla', 0.3071010278273896)
('zedillista', 0.3071010278273896)
('advertir', 0.30578895026884645)
('golpistas', 0.30578895026884645)
('sermón', 0.30578895026884645)
('campesinos', 0.30572778636179015)
('mínimos', 0.30554422117780694)
('fascista', 0.3046042715035897)
('hinojosa', 0.3046042715035897)
('imperio', 0.3046042715035897)
('apoyos', 0.3036614123350423)
('solicitudes', 0.3036614123350423)
('asambleas', 0.30359160652883277)
('recordar', 0.3034168349757392)
('porfirio', 0.30318477103244545)
('aniversario', 0.3029229453985545)
('jobs', 0.3027156164858242)
('liquidarse', 0.3027156164858241)
('convencidos', 0.3026257432213226)
('encuentre', 0.3026257432213226)
('dudas', 0.301895939007513)
('ganar', 0.301895939007513)
('originó', 0.301895939007513)
('razones', 0.301895939007513)
('relacionado', 0.301895939007513)
('saldrán', 0.301895939007513)
('acelerado', 0.3014775106165307)
('alcances', 0.3014775106165307)
('arrestos', 0.3014775106165307)
('banderas', 0.3014775106165307)
('corriendo', 0.3014775106165307)
('cuestan', 0.3014775106165307)
('derivamos', 0.3014775106165307)
('ensayos', 0.3014775106165307)
('eterna', 0.3014775106165307)
('exportadores', 0.3014775106165307)
('frentes', 0.3014775106165307)
('henry', 0.3014775106165307)
('mareos', 0.3014775106165307)
('persistente', 0.3014775106165307)
('posmoderna', 0.3014775106165307)
('precedió', 0.3014775106165307)
('registrar', 0.3014775106165307)
('tercer', 0.3014775106165307)
('titulares', 0.3014775106165307)
('expuso', 0.30027878813315906)
('concluyó', 0.30022297355494193)
('depósito', 0.29967317126346954)
('jurídico', 0.2996107588559899)
('pidió', 0.2996107588559899)
('vio', 0.2996107588559899)
('abusan', 0.29961075885598987)
('adición', 0.29961075885598987)
('analizar', 0.29961075885598987)
('argumenta', 0.29961075885598987)
('asalariada', 0.29961075885598987)
('ataba', 0.29961075885598987)
('bdem', 0.29961075885598987)
('caifás', 0.29961075885598987)
('cambiaria', 0.29961075885598987)
('carantoñas', 0.29961075885598987)
('caudillo', 0.29961075885598987)
('combustibles', 0.29961075885598987)
('comenzó', 0.29961075885598987)
('concluye', 0.29961075885598987)
('cortada', 0.29961075885598987)
('credibilidad', 0.29961075885598987)
('cristiana', 0.29961075885598987)
('dijérase', 0.29961075885598987)
('disminuir', 0.29961075885598987)
('distinguibles', 0.29961075885598987)
('dividido', 0.29961075885598987)
('docente', 0.29961075885598987)
('ecologista', 0.29961075885598987)
('embrollo', 0.29961075885598987)
('empadronadas', 0.29961075885598987)
('envejecida', 0.29961075885598987)
('eraclio', 0.29961075885598987)
('ergo', 0.29961075885598987)
('escoger', 0.29961075885598987)
('escuchamos', 0.29961075885598987)
('estancia', 0.29961075885598987)
('eternos', 0.29961075885598987)
('evadió', 0.29961075885598987)
('explosivo', 0.29961075885598987)
('fortunas', 0.29961075885598987)
('hemisferio', 0.29961075885598987)
('imprevistos', 0.29961075885598987)
('individuillos', 0.29961075885598987)
('intervenir', 0.29961075885598987)
('jforum', 0.29961075885598987)
('llano', 0.29961075885598987)
('lograron', 0.29961075885598987)
('malas', 0.29961075885598987)
('mantenimiento', 0.29961075885598987)
('mostradas', 0.29961075885598987)
('música', 0.29961075885598987)
('obispo', 0.29961075885598987)
('parecía', 0.29961075885598987)
('permiten', 0.29961075885598987)
('piramidación', 0.29961075885598987)
('preferencia', 0.29961075885598987)
('prensado', 0.29961075885598987)
('públicamente', 0.29961075885598987)
('recibieron', 0.29961075885598987)
('recta', 0.29961075885598987)
('redocumenta', 0.29961075885598987)
('repitieron', 0.29961075885598987)
('roja', 0.29961075885598987)
('sera', 0.29961075885598987)
('sometimiento', 0.29961075885598987)
('temor', 0.29961075885598987)
('tienden', 0.29961075885598987)
('ascendió', 0.2996107588559898)
('lópez', 0.2985758308624662)
('abandonaron', 0.2984475089850635)
('relativo', 0.2984475089850635)
('estatales', 0.29812776049856926)
('estima', 0.29812776049856926)
('sienten', 0.29812776049856926)
('contempla', 0.2981089410836909)
('guatemala', 0.2981089410836909)
('quedado', 0.29783278637774585)
('requerirán', 0.2970291121341447)
('equilibrio', 0.29661528176078106)
('acusados', 0.29659951902492504)
('co', 0.29659951902492504)
('declaró', 0.29659951902492504)
('llenas', 0.29659951902492504)
('momentos', 0.29659951902492504)
('vergüenza', 0.29659951902492504)
('telefónica', 0.2962750709580503)
('distintas', 0.2962288532754137)
('torres', 0.2954352642854804)
('desperdicio', 0.2950531237058675)
('impuestos', 0.2949946104432781)
('respiro', 0.2949946104432781)
('abuso', 0.2947780103806078)
('alarcón', 0.2947780103806078)
('centenares', 0.2947780103806078)
('ciernes', 0.2947780103806078)
('conciencias', 0.2947780103806078)
('examinará', 0.2947780103806078)
('gráficos', 0.2947780103806078)
('laya', 0.2947780103806078)
('nacionalista', 0.2947780103806078)
('naciones', 0.2947780103806078)
('neri', 0.2947780103806078)
('normales', 0.2947780103806078)
('patrón', 0.2947780103806078)
('porqué', 0.2947780103806078)
('prefirieron', 0.2947780103806078)
('silla', 0.2947780103806078)
('sombrío', 0.2947780103806078)
('tenues', 0.2947780103806078)
('citar', 0.2946172462083901)
('crearon', 0.2946172462083901)
('impunidad', 0.2946172462083901)
('maria', 0.2946172462083901)
('urgencias', 0.2946172462083901)
('votar', 0.29406659887194353)
('usdec', 0.2937320768271121)
('internos', 0.29371024693768155)
('lograrlo', 0.29371024693768155)
('arcos', 0.29359213894605923)
('minúsculas', 0.29359213894605923)
('ingresó', 0.2935573922580926)
('acreditar', 0.2921204898845901)
('agremiados', 0.2921204898845901)
('alpha', 0.2921204898845901)
('atendieron', 0.2921204898845901)
('ayudas', 0.2921204898845901)
('beneficiada', 0.2921204898845901)
('bicicleta', 0.2921204898845901)
('brito', 0.2921204898845901)
('chocante', 0.2921204898845901)
('cimiente', 0.2921204898845901)
('cnc', 0.2921204898845901)
('colegiado', 0.2921204898845901)
('constituyentes', 0.2921204898845901)
('corre', 0.2921204898845901)
('costosos', 0.2921204898845901)
